Tree,Nitrogen,Acclimation,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,Tleaf_Target,TBlk,CO2R,CO2_Target,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
tree42,LN,10,3.721994363,0.041997807,250.6227619,0.346045906,0.811868184,2,0.5,7.713084698,6.449572563,10.91137791,10C,4.848855972,399.9421387,400,397.3728333,4.805010796,5.034216881,49.07296371,51.41381836,300.4316711,999.5570068,98.90248108
tree42,LN,10,5.057303135,0.041780807,395.5154523,0.344629536,0.812749814,2,0.5,7.713084698,6.387197495,10.85897923,10C,4.78430891,600.1646118,600,596.6611938,4.751057148,4.979327202,48.73015976,51.07145309,300.4454651,1000.483887,98.90085602
tree42,LN,10,5.544912093,0.042209547,575.7804649,0.348033158,0.812560152,2,0.5,7.713084698,6.331468582,10.81208992,10C,4.726634979,799.9182739,800,796.0427856,4.709362507,4.939892292,48.49097443,50.86467361,300.45047,999.812439,98.90599823
tree42,LN,10,5.920715038,0.042249874,758.9731503,0.347003339,0.809432824,2,0.5,7.713084698,6.266711235,10.73414421,10C,4.662777901,999.9973145,1000,995.8258667,4.67356205,4.903429031,48.33798599,50.71546936,300.4362183,1000.101318,98.90641022
tree42,LN,10,6.195835859,0.041836618,943.5050156,0.344801778,0.812203514,2,0.5,7.713084698,6.225455761,10.73338699,10C,4.619180679,1200.128174,1200,1195.729248,4.646389484,4.874799728,48.19352341,50.56264877,300.442688,998.7703857,98.90552521
tree42,LN,10,6.385170607,0.042022326,1134.578146,0.343909825,0.806602659,2,0.5,7.713084698,6.159286022,10.6372366,10C,4.555333138,1400.039673,1400,1395.469604,4.61997509,4.847805023,48.13989639,50.51387405,300.4369202,998.2321167,98.9074707
tree42,LN,10,6.327223344,0.042068259,1334.168771,0.345771264,0.810099622,2,0.5,7.713084698,6.165549278,10.65898418,10C,4.561632156,1599.870117,1600,1595.291016,4.602163315,4.831224442,47.93431473,50.32012939,300.4444885,999.1729126,98.90901947
tree42,LN,10,6.858445496,0.042685089,1712.075038,0.350958709,0.810488753,2,0.5,7.713084698,6.161595345,10.64538002,10C,4.552015781,1999.903687,2000,1994.872437,4.582762241,4.815248013,47.74773026,50.16999435,300.4646301,998.6427612,98.91410065
tree42,LN,10,2.078088982,0.043595165,219.1512573,0.292249333,0.661806289,2,0.5,7.713084698,3.846837759,7.758718967,6C,2.32678175,300.0202026,300,298.5789795,3.825681925,4.019416809,46.83071518,49.20225525,300.4876099,1001.36322,98.89595032
tree42,LN,10,1.058127432,0.042388081,157.2517006,0.28049601,0.653303826,2,0.5,7.713084698,3.285253286,7.521000385,6C,1.707835197,200.0179596,200,199.2765045,3.746841431,3.932795525,47.72171402,50.09012604,300.4966125,1001.791321,98.90218353
tree42,LN,10,-0.191780002,0.041342499,106.5882974,0.269231285,0.642910021,2,0.5,7.713084698,3.005681515,7.270979881,6C,1.428657532,100.1047821,100,100.2144775,3.680824995,3.859342098,47.81689835,50.13598251,300.4667053,1001.746521,98.90049744
tree42,LN,10,-0.667087091,0.041213721,75.82538427,0.267082583,0.639800895,2,0.5,7.713084698,2.825017929,7.151457787,6C,1.239653826,50.03189087,50,50.46696472,3.629261017,3.806367636,47.75453949,50.08494186,300.4585266,1001.708557,98.8997879
tree42,LN,10,2.107477666,0.042080393,314.3953552,0.270971505,0.63584468,2,0.5,7.713084698,2.699552536,7.03501606,6C,1.113561392,400.065979,400,398.5912781,3.585083723,3.764772415,47.59428024,49.97976685,300.4656067,1001.812439,98.8976593
tree42,LN,10,2.947418878,0.042684283,283.2696417,0.27382707,0.633510773,2,0.5,7.713084698,2.622689724,6.955018044,6C,1.030137539,399.8219604,400,397.7875977,3.551128626,3.732712984,47.40009308,49.82386398,300.4718628,1001.834595,98.89434814
tree42,LN,10,3.307284551,0.041479787,464.1002085,0.265828716,0.632802146,2,0.5,7.713084698,2.566157818,6.898618221,6C,0.97524488,600.0357056,600,597.7285156,3.524347544,3.700636148,47.2330246,49.59563065,300.4674988,1000.873779,98.89634705
tree42,LN,10,3.684400612,0.041113282,645.9933129,0.262934252,0.631478917,2,0.5,7.713084698,2.519023657,6.8441782,6C,0.925773442,800.0439453,800,797.4518433,3.501972437,3.676351786,47.09056473,49.43542099,300.4571533,999.4873657,98.89595032
tree42,LN,10,2.910344203,0.040905778,873.8014628,0.261637622,0.63151483,2,0.5,7.713084698,2.481245756,6.820823193,6C,0.88879323,999.8856201,1000,997.7745361,3.486515522,3.660040617,47.00660324,49.34614182,300.45224,1000.923157,98.89112854
tree42,LN,10,4.198999706,0.040684367,1019.733451,0.26085817,0.63302043,2,0.5,7.713084698,2.456984758,6.820231438,6C,0.862177432,1200.039063,1200,1197.036011,3.471544743,3.64455986,46.88368225,49.22027588,300.4447937,1000.967529,98.88699341
tree42,LN,10,4.251867,0.041245856,1217.952431,0.264871728,0.634070824,2,0.5,7.713084698,2.455528736,6.825348377,6C,0.859911263,1400.21814,1400,1397.141479,3.461716175,3.637390852,46.75679779,49.12960434,300.4511414,999.4727783,98.88912201
tree42,LN,10,3.330237157,0.042255083,1454.827592,0.271255078,0.633932171,2,0.5,7.713084698,2.436553001,6.815021038,6C,0.840722322,1599.772461,1600,1597.267212,3.451739311,3.631649733,46.68527603,49.11859131,300.4494934,999.524292,98.8895874
tree42,LN,10,3.912608,0.040357872,1821.192553,0.258555699,0.632499733,2,0.5,7.713084698,2.405380011,6.771742821,6C,0.812519848,1999.607178,2000,1996.65918,3.444946766,3.616427898,46.69553757,49.01992798,300.4653015,1000.39624,98.88665009
tree42,LN,10,-0.169476284,0.042242531,304.1173924,0.227626453,0.532579206,2,0.5,7.713084698,1.131096244,4.38672781,2C,0.014383324,300.2185059,300,300.2858276,2.949290514,3.100360632,43.78725433,46.03014755,300.4177551,1001.334229,98.86962128
tree42,LN,10,0.803225712,0.043800524,168.2690215,0.250242321,0.564665399,2,0.5,7.713084698,1.323195815,4.914981365,2C,0.014342176,200.0097046,200,199.4417419,2.929168224,3.095247984,42.88999939,45.32180023,300.41922,998.7406616,98.86502075
tree42,LN,10,-0.665847803,0.040005994,126.1662424,0.222771268,0.550181039,2,0.5,7.713084698,1.128269076,4.532925129,2C,0.014296435,100.0036011,100,100.4319763,2.861898899,3.009756327,42.49692917,44.69248962,300.4255981,998.3492432,98.86614227
tree42,LN,10,-0.384957224,0.043489845,73.21943239,0.23624841,0.537064171,2,0.5,7.713084698,1.041718245,4.188547611,2C,0.016983937,59.32134247,50,59.56826019,2.781044006,2.937865257,41.55610657,43.89942932,300.4112549,998.6312256,98.87026215
tree42,LN,10,1.357123054,0.043168982,345.2680147,0.234614729,0.537328046,2,0.5,7.713084698,1.019615293,4.103147984,2C,0.017343048,400.0265198,400,399.06073,2.729392767,2.885129452,40.8498764,43.18073654,300.4273987,998.7388916,98.87171936
tree42,LN,10,1.206673769,0.042897004,350.5965297,0.235917664,0.543717264,2,0.5,7.713084698,1.033076167,4.153532505,2C,0.018759526,399.9984436,400,399.1324463,2.693396807,2.85000515,40.2718544,42.61346817,300.4249878,998.524353,98.87117004
tree42,LN,10,1.860533622,0.042801274,523.9567407,0.238005633,0.549738464,2,0.5,7.713084698,1.049874544,4.208769321,2C,0.020229682,600.1900024,600,598.8564453,2.663575649,2.821582794,39.77711105,42.13674164,300.4093018,998.2786255,98.86940002
tree42,LN,10,1.91522094,0.042779885,719.7949562,0.238596881,0.551379905,2,0.5,7.713084698,1.049474239,4.19067812,2C,0.02075351,799.9746704,800,798.5727539,2.635988951,2.79439187,39.36565018,41.73122406,300.4113159,998.4025879,98.86784363
tree42,LN,10,2.216882777,0.042622188,906.2915595,0.24040989,0.55757446,2,0.5,7.713084698,1.060817599,4.261720657,2C,0.021984197,1000.176819,1000,998.5411987,2.614125729,2.773725986,39.00494766,41.38631821,300.4294128,999.2473755,98.86193848
tree42,LN,10,2.252785401,0.042934497,1103.518685,0.2424386,0.558221481,2,0.5,7.713084698,1.061329007,4.242499352,2C,0.020256195,1200.012207,1200,1198.319092,2.594890118,2.755840302,38.71659851,41.11802673,300.4289551,998.2484741,98.86216736
tree42,LN,10,2.484148399,0.042357261,1291.596951,0.239094287,0.557995496,2,0.5,7.713084698,1.053994417,4.213783741,2C,0.01923945,1399.953491,1400,1398.077271,2.582466602,2.741195202,38.55191422,40.92146683,300.4359436,998.3947754,98.86299133
tree42,LN,10,2.618061273,0.042251946,1484.380256,0.239324919,0.559920831,2,0.5,7.713084698,1.052010775,4.230443954,2C,0.018956125,1600.016724,1600,1598.019287,2.572630644,2.731513977,38.41073227,40.78294373,300.435791,998.5228882,98.86344147
tree42,LN,10,2.533882471,0.041977431,1883.242114,0.237184232,0.558529763,2,0.5,7.713084698,1.052449703,4.198508263,2C,0.021837257,1999.900635,2000,1997.898315,2.569321632,2.726789236,38.36021805,40.71122742,300.4268494,998.3950195,98.8637085
tree15,HN,6,-0.38739185,0.052517502,305.4811899,0.704843682,1.310980496,2,0.5,7.713084698,15.27445602,19.22574425,18C,13.77528572,300.0335388,300,300.1506042,8.92103672,9.385901451,50.49938965,53.13085175,300.4005432,1001.15918,98.60076141
tree15,HN,6,-0.654001341,0.047414017,217.984894,0.624386018,1.285600587,2,0.5,7.713084698,14.50326633,19.01643181,18C,12.9089756,199.8761749,200,200.2283478,8.938184738,9.34998703,53.16950607,55.61914444,300.4101868,1001.431458,98.59287262
tree15,HN,6,-1.165108985,0.045877464,138.9263661,0.590587762,1.256486741,2,0.5,7.713084698,14.17690182,18.79583931,18C,12.56780052,99.82846832,100,100.5646133,8.950947762,9.340466499,54.37300873,56.73916245,300.4073181,1001.244629,98.57705688
tree15,HN,6,-1.341495111,0.044730924,97.63952105,0.568278183,1.239907787,2,0.5,7.713084698,14.00644493,18.67222595,18C,12.39360142,50.06040955,50,50.93424606,8.964003563,9.338804245,55.05607224,57.35806656,300.4109497,1001.16803,98.57474518
tree15,HN,6,-0.18965946,0.044720649,398.5613971,0.563883439,1.230823503,2,0.5,7.713084698,13.91526413,18.61362839,18C,12.30413342,399.8595581,400,399.8357239,8.977503777,9.349391937,55.47424316,57.77223206,300.4190674,1001.325989,98.58899689
tree15,HN,6,0.134169931,0.044670723,387.0810536,0.557941651,1.219233244,2,0.5,7.713084698,13.85349655,18.53670883,18C,12.24052811,400.0500488,400,399.8122253,8.994339943,9.362296104,55.80023193,58.08300781,300.4260254,1001.029175,98.58651733
tree15,HN,6,0.766041733,0.045009627,560.6086009,0.559089119,1.212498547,2,0.5,7.713084698,13.82406521,18.49607277,18C,12.20654202,600.2955322,600,599.5623779,9.007577896,9.376299858,55.98375702,58.27543259,300.4143982,1001.251892,98.57675934
tree15,HN,6,1.048774361,0.044904877,746.1282807,0.556669201,1.210023425,2,0.5,7.713084698,13.78415871,18.48040962,18C,12.16964245,800.0783691,800,799.0840454,9.013323784,9.38043499,56.16318893,58.45070648,300.4252625,1001.403076,98.57374573
tree15,HN,6,1.064054878,0.044969595,941.7379116,0.554523199,1.203522103,2,0.5,7.713084698,13.76118755,18.43372917,18C,12.14893723,1000.10376,1000,999.0264893,9.018547058,9.384277344,56.27283859,58.55487442,300.3959045,1001.344727,98.56173706
tree15,HN,6,1.734586586,0.044723385,1113.34173,0.549004604,1.198140147,2,0.5,7.713084698,13.73816204,18.39575005,18C,12.12336922,1200.114624,1200,1198.521729,9.025111198,9.387187958,56.40020752,58.66291809,300.4064636,1001.393921,98.56534576
tree15,HN,6,1.647721842,0.044499001,1311.804645,0.548613496,1.203391371,2,0.5,7.713084698,13.73195171,18.43791199,18C,12.11659908,1399.810913,1400,1398.203247,9.028037071,9.389850616,56.44771576,58.70995331,300.4100342,1001.359131,98.57659149
tree15,HN,6,1.475306644,0.044414482,1514.167717,0.54496583,1.197501328,2,0.5,7.713084698,13.72759151,18.39728546,18C,12.11368179,1599.841064,1600,1598.279053,9.036678314,9.396069527,56.50935364,58.75674438,300.4220886,1001.403625,98.56192017
tree15,HN,6,2.306532664,0.044310826,1875.771645,0.545404614,1.201043569,2,0.5,7.713084698,13.72522831,18.42224884,18C,12.10996723,2000.058105,2000,1997.797119,9.035645485,9.395338058,56.50276566,58.75203705,300.4122925,1001.280823,98.54655457
tree15,HN,6,-0.189484285,0.045519921,301.9023253,0.444842182,0.956069415,2,0.5,7.713084698,11.59306908,15.61249447,14C,10.08692932,299.9000244,300,299.9373474,8.066194534,8.359883308,58.01670074,60.12907791,300.4019165,1001.673157,98.56091309
tree15,HN,6,-0.598016468,0.043801703,219.0644333,0.420671093,0.939495989,2,0.5,7.713084698,10.98163605,15.34729099,14C,9.413342476,200.0098419,200,200.3518372,7.94654274,8.224282265,59.51410294,61.59417725,300.4335632,1001.89563,98.55138397
tree15,HN,6,-0.873888511,0.044031763,130.5772398,0.414716818,0.921639597,2,0.5,7.713084698,10.62963772,15.08536816,14C,9.050333023,99.86212921,100,100.4161911,7.834707737,8.108564377,60.07082748,62.17055893,300.4156189,1000.053345,98.5578537
tree15,HN,6,-1.095196338,0.044233906,89.46688684,0.412231462,0.912065301,2,0.5,7.713084698,10.41920757,14.90869808,14C,8.83923912,49.99263382,50,50.70783234,7.736258507,8.008499146,60.15247345,62.26924896,300.4181213,1001.413086,98.55510712
tree15,HN,6,0.415523661,0.044602532,378.9768944,0.414487012,0.909445679,2,0.5,7.713084698,10.3192234,14.81888485,14C,8.734350204,400.1616211,400,399.7746887,7.663044453,7.936786175,59.97225952,62.11460876,300.4272156,1000.487976,98.5386734
tree15,HN,6,0.203333119,0.044993286,386.5673538,0.418530224,0.91022353,2,0.5,7.713084698,10.24885464,14.76855659,14C,8.659734726,399.9613647,400,399.7146301,7.598721504,7.875153065,59.73488998,61.90797043,300.4246216,999.4832764,98.51526642
tree15,HN,6,0.603676983,0.045061755,569.2175935,0.41758168,0.906872596,2,0.5,7.713084698,10.17273235,14.68316174,14C,8.579784393,600.0354004,600,599.4668579,7.539211273,7.815038681,59.57027435,61.74969482,300.4184875,998.1851807,98.51667786
tree15,HN,6,0.902459711,0.045109526,755.3869926,0.416973067,0.904733199,2,0.5,7.713084698,10.0912447,14.61208248,14C,8.503913879,799.932312,800,799.1096802,7.482775211,7.758216858,59.45231628,61.64076233,300.4179688,998.6555176,98.52467346
tree15,HN,6,1.241011535,0.044973451,940.2649996,0.416611997,0.906731019,2,0.5,7.713084698,10.07430649,14.5903616,14C,8.484022141,1000.183472,1000,999.0802002,7.438724995,7.713935852,59.17135239,61.36051941,300.4229431,998.6491699,98.52799988
tree15,HN,6,1.238981415,0.045671507,1137.911558,0.42273119,0.906087833,2,0.5,7.713084698,10.03736305,14.54862022,14C,8.445937157,1200.09021,1200,1198.927979,7.395816803,7.675080776,58.97444916,61.20130157,300.4230652,998.6765747,98.52593231
tree15,HN,6,1.578656331,0.045195195,1322.042872,0.421297884,0.912491987,2,0.5,7.713084698,10.01518536,14.57387257,14C,8.424417496,1400.0448,1400,1398.601563,7.359200954,7.637531757,58.77035141,60.99308777,300.4196472,1000.597046,98.52709198
tree15,HN,6,1.567748348,0.045730648,1519.964611,0.42584414,0.911615517,2,0.5,7.713084698,10.01194096,14.54251194,14C,8.418968201,1599.940308,1600,1598.443481,7.331013203,7.612347603,58.55706787,60.804245,300.4271545,998.6692505,98.52558899
tree15,HN,6,1.711486037,0.045435618,1908.151389,0.425565605,0.91696309,2,0.5,7.713084698,10.00461864,14.56370354,14C,8.410159111,1999.848145,2000,1998.142578,7.299510479,7.580688,58.33776093,60.58493423,300.4077454,998.1635132,98.53189087
tree15,HN,6,-0.30399927,0.045032707,307.1748751,0.337622619,0.73537711,2,0.5,7.713084698,7.800794601,11.75282669,10C,6.306547165,299.8447266,300,299.9796753,6.368172169,6.591443539,59.06510544,61.13595963,300.4390564,1001.178833,98.53372955
tree15,HN,6,-0.415882003,0.04350791,213.2797752,0.322143242,0.726125216,2,0.5,7.713084698,7.263525486,11.53643036,10C,5.706475735,200.1400604,200,200.3739471,6.273552895,6.486616611,60.35432816,62.4040947,300.4299622,1001.580505,98.52081299
tree15,HN,6,-0.380861336,0.04302811,113.3416059,0.312381034,0.71188898,2,0.5,7.713084698,6.941584587,11.27149487,10C,5.375656605,100.1260529,100,100.3587189,6.18495369,6.391573429,60.81577301,62.84743881,300.4402466,1001.234436,98.49880981
tree15,HN,6,-1.053250383,0.043610326,88.70374079,0.312847402,0.703519715,2,0.5,7.713084698,6.759255886,11.09158897,10C,5.19473505,49.98761368,50,50.67820358,6.108493805,6.315439701,60.81633759,62.87670135,300.4375916,1000.828491,98.49169922
tree15,HN,6,0.041297797,0.043746873,393.8209365,0.313406721,0.702591767,2,0.5,7.713084698,6.639811516,11.00785637,10C,5.071279049,400.020813,400,399.9098816,6.04332304,6.25066185,60.65956116,62.74071503,300.4239502,1001.450256,98.48505402
tree15,HN,6,0.080002643,0.044296047,392.5459567,0.31580663,0.699300507,2,0.5,7.713084698,6.538319111,10.90616608,10C,4.969245434,400.1297913,400,399.9924316,5.984953403,6.193899632,60.49511337,62.6071167,300.4127502,1000.348022,98.48569489
tree15,HN,6,0.454156209,0.044416554,576.4096991,0.316664681,0.699369359,2,0.5,7.713084698,6.491791248,10.8506031,10C,4.920451164,600.0194092,600,599.5906982,5.934452057,6.14395237,60.17931747,62.30379105,300.4473877,999.4068604,98.48925781
tree15,HN,6,0.643760155,0.04379379,766.8168291,0.313170204,0.701499149,2,0.5,7.713084698,6.440162182,10.82701874,10C,4.864789486,800.0499878,800,799.4547729,5.893967628,6.101171494,59.98561859,62.09442902,300.4379272,999.5228882,98.49564362
tree15,HN,6,0.909742731,0.044466606,955.115027,0.317097055,0.699682676,2,0.5,7.713084698,6.408961773,10.76237869,10C,4.836753368,1000.03186,1000,999.215332,5.852707386,6.062515736,59.6973114,61.83734131,300.4405212,1000.904724,98.50128937
tree15,HN,6,1.007972857,0.044480566,1149.002294,0.320661796,0.707379524,2,0.5,7.713084698,6.409542084,10.81625557,10C,4.833227158,1199.974487,1200,1199.047485,5.818984985,6.031171322,59.35577011,61.52014923,300.4225769,1000.527283,98.50926208
tree15,HN,6,1.106635332,0.044572144,1343.183177,0.321725634,0.70831542,2,0.5,7.713084698,6.409687996,10.79549599,10C,4.83246088,1400.053833,1400,1399.017578,5.790372849,6.003246784,59.06518555,61.23662186,300.4541016,999.5765991,98.51235962
tree15,HN,6,1.334453304,0.044712895,1532.701014,0.322234746,0.707187852,2,0.5,7.713084698,6.375671387,10.74703312,10C,4.798233986,1600.06543,1600,1598.834106,5.759432793,5.972664833,58.88301086,61.06304169,300.4334106,1000.561829,98.50486755
tree15,HN,6,1.625605947,0.044207079,1916.80531,0.318112528,0.706059096,2,0.5,7.713084698,6.33730793,10.70404243,10C,4.758417606,2000.08606,2000,1998.580688,5.736422539,5.946926594,58.79922867,60.95692825,300.4414673,998.1126709,98.49840546
tree15,HN,6,0.388289391,0.046343829,283.5249577,0.261705056,0.555000123,2,0.5,7.713084698,3.836708784,7.75098896,6C,2.333476543,299.9581604,300,299.6475525,4.942199707,5.1154809,60.28423309,62.39788818,300.5130615,1001.116089,98.47600555
tree15,HN,6,-0.477290328,0.043478108,216.030197,0.239956466,0.542313811,2,0.5,7.713084698,3.365780354,7.450767994,6C,1.825238943,199.9421234,200,200.2278137,4.867219925,5.026124001,61.37534332,63.37911224,300.4962769,1001.504639,98.47805786
tree15,HN,6,-0.696492109,0.04210392,126.0288242,0.230274777,0.537344288,2,0.5,7.713084698,3.117292166,7.276345253,6C,1.56862545,99.98485565,100,100.4330521,4.799479485,4.951992989,61.59025955,63.5474205,300.4776001,1001.582703,98.4720459
tree15,HN,6,-0.767859107,0.043667777,78.10523685,0.238165512,0.535948048,2,0.5,7.713084698,2.978886604,7.178434849,6C,1.430108309,49.8945961,50,50.39767456,4.739326,4.897066593,61.41202164,63.45602036,300.4923401,1001.336792,98.46331787
tree15,HN,6,0.314672224,0.043539312,384.9326308,0.236215518,0.533169548,2,0.5,7.713084698,2.886965752,7.071802616,6C,1.331506491,400.2477417,400,399.9754028,4.693389416,4.8498559,61.216362,63.25716782,300.473175,1001.44928,98.46646881
